l1code,l1name,l2code,l2name,l3code,l3name,code,name,area,market,exchange,list_status,list_date,is_hs
801170.SI,交通运输,801991.SI,航空机场,851741.SI,航空运输,600115,中国东航,上海,主板,SSE,L,19971105,H
801170.SI,交通运输,801178.SI,物流,851785.SI,跨境物流,600119,长江投资,上海,主板,SSE,L,19980115,N
801170.SI,交通运输,801179.SI,铁路公路,851771.SI,铁路运输,600125,铁龙物流,辽宁,主板,SSE,L,19980511,H
801170.SI,交通运输,801178.SI,物流,851782.SI,原材料供应链服务,600153,建发股份,福建,主板,SSE,L,19980616,H
801170.SI,交通运输,801992.SI,航运港口,851761.SI,航运,600179,安通控股,黑龙江,主板,SSE,L,19981104,H
801170.SI,交通运输,801178.SI,物流,851782.SI,原材料供应链服务,600180,瑞茂通,山东,主板,SSE,L,19980703,H
801170.SI,交通运输,801992.SI,航运港口,851711.SI,港口,600190,锦州港,辽宁,主板,SSE,L,19990609,H
801170.SI,交通运输,801991.SI,航空机场,851741.SI,航空运输,600221,海航控股,海南,主板,SSE,L,19991125,H
801170.SI,交通运输,801178.SI,物流,851784.SI,快递,600233,圆通速递,辽宁,主板,SSE,L,20000608,H
801170.SI,交通运输,801179.SI,铁路公路,851731.SI,高速公路,600269,赣粤高速,江西,主板,SSE,L,20000518,H
801170.SI,交通运输,801992.SI,航运港口,851711.SI,港口,600279,重庆港,重庆,主板,SSE,L,20000731,N
801170.SI,交通运输,801179.SI,铁路公路,851731.SI,高速公路,600350,山东高速,山东,主板,SSE,L,20020318,H
801170.SI,交通运输,801179.SI,铁路公路,851731.SI,高速公路,600368,五洲交通,广西,主板,SSE,L,20001221,N
801170.SI,交通运输,801179.SI,铁路公路,851731.SI,高速公路,600377,宁沪高速,江苏,主板,SSE,L,20010116,H
801170.SI,交通运输,801992.SI,航运港口,851761.SI,航运,600428,中远海特,广东,主板,SSE,L,20020418,H
801170.SI,交通运输,801179.SI,铁路公路,851731.SI,高速公路,600548,深高速,深圳,主板,SSE,L,20011225,H
801170.SI,交通运输,801179.SI,铁路公路,851721.SI,公交,600561,江西长运,江西,主板,SSE,L,20020716,N
801170.SI,交通运输,801179.SI,铁路公路,851721.SI,公交,600611,大众交通,上海,主板,SSE,L,19920807,N
801170.SI,交通运输,801179.SI,铁路公路,851721.SI,公交,600650,锦江在线,上海,主板,SSE,L,19930607,N
801170.SI,交通运输,801178.SI,物流,851782.SI,原材料供应链服务,600704,物产中大,浙江,主板,SSE,L,19960606,H
801170.SI,交通运输,801992.SI,航运港口,851711.SI,港口,600717,天津港,天津,主板,SSE,L,19960614,H
801170.SI,交通运输,801178.SI,物流,851782.SI,原材料供应链服务,600753,庚星股份,福建,主板,SSE,L,19960927,N
801170.SI,交通运输,801178.SI,物流,851782.SI,原材料供应链服务,600755,厦门国贸,福建,主板,SSE,L,19961003,H
801170.SI,交通运输,801178.SI,物流,851786.SI,仓储物流,600787,中储股份,天津,主板,SSE,L,19970121,H
801170.SI,交通运输,801178.SI,物流,851786.SI,仓储物流,600794,保税科技,江苏,主板,SSE,L,19970306,N
801170.SI,交通运输,801992.SI,航运港口,851761.SI,航运,600798,宁波海运,浙江,主板,SSE,L,19970423,N
801170.SI,交通运输,801179.SI,铁路公路,851721.SI,公交,600834,申通地铁,上海,主板,SSE,L,19940224,N
801170.SI,交通运输,801991.SI,航空机场,,,600897,厦门空港,福建,主板,SSE,L,19960531,N
801170.SI,交通运输,801992.SI,航运港口,851711.SI,港口,601000,唐山港,河北,主板,SSE,L,20100705,H
801170.SI,交通运输,801179.SI,铁路公路,851771.SI,铁路运输,601006,大秦铁路,山西,主板,SSE,L,20060801,H
801170.SI,交通运输,801992.SI,航运港口,851711.SI,港口,601008,连云港,江苏,主板,SSE,L,20070426,H
801170.SI,交通运输,801992.SI,航运港口,851711.SI,港口,601018,宁波港,浙江,主板,SSE,L,20100928,H
801170.SI,交通运输,801991.SI,航空机场,851741.SI,航空运输,601021,春秋航空,上海,主板,SSE,L,20150121,H
801170.SI,交通运输,801992.SI,航运港口,851761.SI,航运,601022,宁波远洋,浙江,主板,SSE,L,20221208,N
801170.SI,交通运输,801179.SI,铁路公路,851731.SI,高速公路,601107,四川成渝,四川,主板,SSE,L,20090727,H
801170.SI,交通运输,801991.SI,航空机场,851741.SI,航空运输,601111,中国国航,北京,主板,SSE,L,20060818,H
801170.SI,交通运输,801178.SI,物流,851785.SI,跨境物流,601156,东航物流,上海,主板,SSE,L,20210609,H
801170.SI,交通运输,801179.SI,铁路公路,851731.SI,高速公路,601188,龙江交通,黑龙江,主板,SSE,L,20100319,N
801170.SI,交通运输,801992.SI,航运港口,851711.SI,港口,601228,广州港,广东,主板,SSE,L,20170329,H
801170.SI,交通运输,801992.SI,航运港口,851711.SI,港口,601298,青岛港,山东,主板,SSE,L,20190121,H
801170.SI,交通运输,801992.SI,航运港口,851711.SI,港口,601326,秦港股份,河北,主板,SSE,L,20170816,H
801170.SI,交通运输,801179.SI,铁路公路,851771.SI,铁路运输,601333,广深铁路,深圳,主板,SSE,L,20061222,H
801170.SI,交通运输,801179.SI,铁路公路,851731.SI,高速公路,601518,吉林高速,吉林,主板,SSE,L,20100319,N
801170.SI,交通运输,801178.SI,物流,851785.SI,跨境物流,601598,中国外运,北京,主板,SSE,L,20190118,H
801170.SI,交通运输,801179.SI,铁路公路,851771.SI,铁路运输,601816,京沪高铁,北京,主板,SSE,L,20200116,H
801170.SI,交通运输,801992.SI,航运港口,851761.SI,航运,601866,中远海发,上海,主板,SSE,L,20071212,H
801170.SI,交通运输,801992.SI,航运港口,851761.SI,航运,601872,招商轮船,上海,主板,SSE,L,20061201,H
801170.SI,交通运输,801992.SI,航运港口,851711.SI,港口,601880,辽港股份,辽宁,主板,SSE,L,20101206,H
801170.SI,交通运输,801992.SI,航运港口,851761.SI,航运,601919,中远海控,天津,主板,SSE,L,20070626,H
801170.SI,交通运输,801992.SI,航运港口,851761.SI,航运,601975,招商南油,江苏,主板,SSE,L,20190108,H
801170.SI,交通运输,801178.SI,物流,851784.SI,快递,603056,德邦股份,上海,主板,SSE,L,20180116,H
801170.SI,交通运输,801178.SI,物流,851786.SI,仓储物流,603066,音飞储存,江苏,主板,SSE,L,20150611,N
801170.SI,交通运输,801179.SI,铁路公路,851721.SI,公交,603069,海汽集团,海南,主板,SSE,L,20160712,H
801170.SI,交通运输,801178.SI,物流,851785.SI,跨境物流,603117,ST万林,江苏,主板,SSE,L,20150629,N
801170.SI,交通运输,801178.SI,物流,851785.SI,跨境物流,603128,华贸物流,上海,主板,SSE,L,20120529,H
801170.SI,交通运输,801992.SI,航运港口,851761.SI,航运,603162,海通发展,福建,主板,SSE,L,20230329,N
801170.SI,交通运输,801992.SI,航运港口,851761.SI,航运,603167,渤海轮渡,山东,主板,SSE,L,20120906,N
801170.SI,交通运输,801992.SI,航运港口,851761.SI,航运,603209,兴通股份,福建,主板,SSE,L,20220324,H
801170.SI,交通运输,801178.SI,物流,851782.SI,原材料供应链服务,603329,上海雅仕,上海,主板,SSE,L,20171229,N
801170.SI,交通运输,801178.SI,物流,851785.SI,跨境物流,603535,嘉诚国际,广东,主板,SSE,L,20170808,N
801170.SI,交通运输,801992.SI,航运港口,851761.SI,航运,603565,中谷物流,上海,主板,SSE,L,20200925,H
801170.SI,交通运输,801178.SI,物流,851787.SI,公路货运,603569,长久物流,北京,主板,SSE,L,20160810,H
801170.SI,交通运输,801178.SI,物流,851783.SI,中间产品及消费品供应链服务,603648,畅联股份,上海,主板,SSE,L,20170913,N
801170.SI,交通运输,801178.SI,物流,851786.SI,仓储物流,603713,密尔克卫,上海,主板,SSE,L,20180713,H
801170.SI,交通运输,801178.SI,物流,851787.SI,公路货运,603813,原尚股份,广东,主板,SSE,L,20170918,N
801170.SI,交通运输,801178.SI,物流,851785.SI,跨境物流,603836,海程邦达,山东,主板,SSE,L,20210526,N
801170.SI,交通运输,801178.SI,物流,851785.SI,跨境物流,603871,嘉友国际,北京,主板,SSE,L,20180206,H
801170.SI,交通运输,801991.SI,航空机场,851741.SI,航空运输,603885,吉祥航空,上海,主板,SSE,L,20150527,H
801170.SI,交通运输,801178.SI,物流,851785.SI,跨境物流,603967,中创物流,山东,主板,SSE,L,20190429,N
801170.SI,交通运输,801178.SI,物流,851782.SI,原材料供应链服务,605050,福然德,上海,主板,SSE,L,20200924,H
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,600903,贵州燃气,贵州,主板,SSE,L,20171107,H
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600098,广州发展,广东,主板,SSE,L,19970718,H
801160.SI,公用事业,801161.SI,电力,851612.SI,水力发电,600900,长江电力,北京,主板,SSE,L,20031118,H
801160.SI,公用事业,801161.SI,电力,851610.SI,电能综合服务,600452,涪陵电力,重庆,主板,SSE,L,20040303,H
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600780,通宝能源,山西,主板,SSE,L,19961205,H
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600578,京能电力,北京,主板,SSE,L,20020510,H
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600863,内蒙华电,内蒙,主板,SSE,L,19940520,H
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600011,华能国际,北京,主板,SSE,L,20011206,H
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600509,天富能源,新疆,主板,SSE,L,20020228,H
801160.SI,公用事业,801161.SI,电力,851614.SI,热力服务,600982,宁波能源,浙江,主板,SSE,L,20040706,H
801160.SI,公用事业,801161.SI,电力,851614.SI,热力服务,600719,大连热电,辽宁,主板,SSE,L,19960716,N
801160.SI,公用事业,801161.SI,电力,851610.SI,电能综合服务,600995,南网储能,云南,主板,SSE,L,20040615,H
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600396,*ST金山,辽宁,主板,SSE,L,20010328,N
801160.SI,公用事业,801161.SI,电力,851610.SI,电能综合服务,600116,三峡水利,重庆,主板,SSE,L,19970804,H
801160.SI,公用事业,801161.SI,电力,851612.SI,水力发电,600236,桂冠电力,广西,主板,SSE,L,20000323,H
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600744,华银电力,湖南,主板,SSE,L,19960905,H
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600027,华电国际,山东,主板,SSE,L,20050203,H
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600726,*ST华源,黑龙江,主板,SSE,L,19960701,N
801160.SI,公用事业,801161.SI,电力,851610.SI,电能综合服务,600979,广安爱众,四川,主板,SSE,L,20040906,N
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600021,上海电力,上海,主板,SSE,L,20031029,H
801160.SI,公用事业,801161.SI,电力,851610.SI,电能综合服务,600969,郴电国际,湖南,主板,SSE,L,20040408,N
801160.SI,公用事业,801161.SI,电力,851610.SI,电能综合服务,600101,明星电力,四川,主板,SSE,L,19970627,N
801160.SI,公用事业,801161.SI,电力,851610.SI,电能综合服务,600505,西昌电力,四川,主板,SSE,L,20020530,N
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600795,国电电力,辽宁,主板,SSE,L,19970318,H
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,600333,长春燃气,吉林,主板,SSE,L,20001211,N
801160.SI,公用事业,801161.SI,电力,851610.SI,电能综合服务,600310,桂东电力,广西,主板,SSE,L,20010228,N
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,601991,大唐发电,北京,主板,SSE,L,20061220,H
801160.SI,公用事业,801161.SI,电力,851610.SI,电能综合服务,600644,乐山电力,四川,主板,SSE,L,19930426,N
801160.SI,公用事业,801161.SI,电力,851614.SI,热力服务,600167,联美控股,辽宁,主板,SSE,L,19990128,H
801160.SI,公用事业,801161.SI,电力,851612.SI,水力发电,600886,国投电力,北京,主板,SSE,L,19960118,H
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,601139,深圳燃气,深圳,主板,SSE,L,20091225,H
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600642,申能股份,上海,主板,SSE,L,19930416,H
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,600023,浙能电力,浙江,主板,SSE,L,20131219,H
801160.SI,公用事业,801161.SI,电力,851612.SI,水力发电,600674,川投能源,四川,主板,SSE,L,19930924,H
801160.SI,公用事业,801161.SI,电力,851617.SI,风力发电,601016,节能风电,北京,主板,SSE,L,20140929,H
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,600917,重庆燃气,重庆,主板,SSE,L,20140930,H
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,600617,国新能源,山西,主板,SSE,L,19921013,H
801160.SI,公用事业,801161.SI,电力,851610.SI,电能综合服务,600483,福能股份,福建,主板,SSE,L,20040531,H
801160.SI,公用事业,801161.SI,电力,,,601985,中国核电,北京,主板,SSE,L,20150610,H
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,600681,百川能源,湖北,主板,SSE,L,19931018,N
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,600635,大众公用,上海,主板,SSE,L,19930304,H
801160.SI,公用事业,801161.SI,电力,851617.SI,风力发电,600163,中闽能源,福建,主板,SSE,L,19980602,H
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,603393,新天然气,新疆,主板,SSE,L,20160912,H
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,603689,皖天然气,安徽,主板,SSE,L,20170110,N
801160.SI,公用事业,801161.SI,电力,851617.SI,风力发电,603693,江苏新能,江苏,主板,SSE,L,20180703,H
801160.SI,公用事业,801161.SI,电力,851612.SI,水力发电,600025,华能水电,云南,主板,SSE,L,20171215,H
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,603080,新疆火炬,新疆,主板,SSE,L,20180103,N
801160.SI,公用事业,801161.SI,电力,851617.SI,风力发电,601619,嘉泽新能,宁夏,主板,SSE,L,20170720,H
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,603706,东方环宇,新疆,主板,SSE,L,20180709,N
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,603053,成都燃气,四川,主板,SSE,L,20191217,H
801160.SI,公用事业,801161.SI,电力,851616.SI,光伏发电,601778,晶科科技,江西,主板,SSE,L,20200519,H
801160.SI,公用事业,801161.SI,电力,851617.SI,风力发电,600956,新天绿能,河北,主板,SSE,L,20200629,H
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,605169,洪通燃气,新疆,主板,SSE,L,20201030,N
801160.SI,公用事业,801161.SI,电力,851616.SI,光伏发电,603105,芯能科技,浙江,主板,SSE,L,20180709,H
801160.SI,公用事业,801161.SI,电力,851614.SI,热力服务,605580,恒盛能源,浙江,主板,SSE,L,20210819,N
801160.SI,公用事业,801161.SI,电力,851616.SI,光伏发电,600032,浙江新能,浙江,主板,SSE,L,20210525,H
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,605090,九丰能源,江西,主板,SSE,L,20210525,H
801160.SI,公用事业,801161.SI,电力,851617.SI,风力发电,600905,三峡能源,北京,主板,SSE,L,20210610,H
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,605368,蓝天燃气,河南,主板,SSE,L,20210129,H
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,600803,新奥股份,河北,主板,SSE,L,19940103,H
801160.SI,公用事业,801161.SI,电力,851614.SI,热力服务,605028,世茂能源,浙江,主板,SSE,L,20210712,N
801160.SI,公用事业,801161.SI,电力,851614.SI,热力服务,605162,新中港,浙江,主板,SSE,L,20210707,N
801160.SI,公用事业,801161.SI,电力,851614.SI,热力服务,605011,杭州热电,浙江,主板,SSE,L,20210630,N
801160.SI,公用事业,801161.SI,电力,851614.SI,热力服务,600149,廊坊发展,河北,主板,SSE,L,19991014,N
801160.SI,公用事业,801161.SI,电力,851616.SI,光伏发电,601222,林洋能源,江苏,主板,SSE,L,20110808,H
801160.SI,公用事业,801161.SI,电力,851616.SI,光伏发电,601908,京运通,北京,主板,SSE,L,20110908,H
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,603318,水发燃气,辽宁,主板,SSE,L,20150424,N
801160.SI,公用事业,801161.SI,电力,851614.SI,热力服务,600226,ST瀚叶,浙江,主板,SSE,L,19991116,N
801160.SI,公用事业,801161.SI,电力,851616.SI,光伏发电,600821,金开新能,天津,主板,SSE,L,19940128,H
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,002267,陕天然气,陕西,中小板,SZSE,L,20080813,S
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,002259,ST升达,四川,中小板,SZSE,L,20080716,N
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,002608,江苏国信,江苏,中小板,SZSE,L,20110810,S
801160.SI,公用事业,801161.SI,电力,851614.SI,热力服务,002479,富春环保,浙江,中小板,SZSE,L,20100921,N
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,002700,ST浩源,新疆,中小板,SZSE,L,20120921,N
801160.SI,公用事业,801161.SI,电力,851612.SI,水力发电,002039,黔源电力,贵州,中小板,SZSE,L,20050303,S
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,002911,佛燃能源,广东,中小板,SZSE,L,20171122,S
801160.SI,公用事业,801161.SI,电力,851614.SI,热力服务,002893,京能热力,北京,中小板,SZSE,L,20170915,N
801160.SI,公用事业,801161.SI,电力,851616.SI,光伏发电,002256,兆新股份,深圳,中小板,SZSE,L,20080625,S
801160.SI,公用事业,801161.SI,电力,,,002616,长青集团,广东,中小板,SZSE,L,20110920,N
801160.SI,公用事业,801161.SI,电力,851614.SI,热力服务,002015,协鑫能科,江苏,中小板,SZSE,L,20040708,S
801160.SI,公用事业,801161.SI,电力,851616.SI,光伏发电,002617,露笑科技,浙江,中小板,SZSE,L,20110920,S
801160.SI,公用事业,801161.SI,电力,851610.SI,电能综合服务,002060,粤水电,广东,中小板,SZSE,L,20060810,S
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,001331,胜通能源,山东,主板,SZSE,L,20220908,N
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,001299,美能能源,陕西,主板,SZSE,L,20221031,N
